1761	"VEINTE DE JUNIO"	-34.7666664124	-58.7249984741	"http://dbpedia.org/resource/Veinte_de_Junio"	"B"
1761	"VEINTE DE JUNIO"	-34.7666664124	-58.7166671753	"http://dbpedia.org/resource/Veinte_de_Junio"	"B"
1765	"ISIDRO CASANOVA"	-34.7000007629	-58.5833320618	"http://dbpedia.org/resource/Isidro_Casanova"	"B"
1766	"LA TABLADA"	-34.6833343506	-58.5333328247	"http://dbpedia.org/resource/La_Tablada"	"B"
1768	"VILLA EDUARDO MADERO"	-34.6833343506	-58.5	"http://dbpedia.org/resource/Ciudad_Madero,_Buenos_Aires"	"B"
1770	"ALDO BONZI"	-34.7083320618	-58.5180549622	"http://dbpedia.org/resource/Aldo_Bonzi"	"B"
1770	"TAPIALES"	-34.7058334351	-58.5047225952	"http://dbpedia.org/resource/Tapiales"	"B"
1778	"CIUDAD EVITA"	-34.7166671753	-58.5333328247	"http://dbpedia.org/resource/Ciudad_Evita"	"B"
1804	"EZEIZA"	-34.8333320618	-58.5166664124	"http://dbpedia.org/resource/Ezeiza,_Buenos_Aires"	"B"
1806	"TRISTAN SUAREZ"	-34.8666648865	-58.5666656494	"http://dbpedia.org/resource/Trist%C3%A1n_Su%C3%A1rez"	"B"
1808	"VICENTE CASARES"	-34.9666671753	-58.6500015259	"http://dbpedia.org/resource/Vicente_Casares"	"B"
1814	"CAÑUELAS"	-35.0333328247	-58.7333335876	"http://dbpedia.org/resource/Ca%C3%B1uelas,_Buenos_Aires_Province"	"B"
1822	"VALENTIN ALSINA"	-34.6833343506	-58.4166679382	"http://dbpedia.org/resource/Valent%C3%ADn_Alsina,_Buenos_Aires"	"B"
1822	"VALENTIN ALSINA"	-34.6666679382	-58.4166679382	"http://dbpedia.org/resource/Valent%C3%ADn_Alsina,_Buenos_Aires"	"B"
1824	"LANUS"	-34.7000007629	-58.4000015259	"http://dbpedia.org/resource/Lan%C3%BAs"	"B"
1825	"MONTE CHINGOLO"	-34.7166671753	-58.3166656494	"http://dbpedia.org/resource/Monte_Chingolo"	"B"
1826	"REMEDIOS DE ESCALADA (LANUS)"	-34.7166671753	-58.4000015259	"http://dbpedia.org/resource/Remedios_de_Escalada"	"B"
1828	"BANFIELD"	-34.75	-58.3833351135	"http://dbpedia.org/resource/Banfield,_Buenos_Aires"	"B"
1832	"LOMAS DE ZAMORA"	-34.7666664124	-58.3833351135	"http://dbpedia.org/resource/Lomas_de_Zamora"	"B"
1832	"VILLA FIORITO"	-34.7000007629	-58.4500007629	"http://dbpedia.org/resource/Villa_Fiorito"	"B"
1834	"TEMPERLEY"	-34.7666664124	-58.3833351135	"http://dbpedia.org/resource/Temperley"	"B"
1834	"TURDERA"	-34.7666664124	-58.3833351135	"http://dbpedia.org/resource/Turdera"	"B"
1836	"LLAVALLOL"	-34.7666664124	-58.3833351135	"http://dbpedia.org/resource/Llavallol"	"B"
1842	"MONTE GRANDE"	-34.7999992371	-58.4666671753	"http://dbpedia.org/resource/Monte_Grande"	"B"
1846	"ADROGUE"	-34.7999992371	-58.3833351135	"http://dbpedia.org/resource/Adrogu%C3%A9"	"B"
1847	"RAFAEL CALZADA"	-34.7833328247	-58.3666648865	"http://dbpedia.org/resource/Rafael_Calzada,_Buenos_Aires_Province"	"B"
1849	"CLAYPOLE"	-34.7833328247	-58.3166656494	"http://dbpedia.org/resource/Claypole,_Buenos_Aires"	"B"
1852	"BURZACO"	-34.8166656494	-58.3666648865	"http://dbpedia.org/resource/Burzaco"	"B"
1854	"LONGCHAMPS"	-34.8499984741	-58.3833351135	"http://dbpedia.org/resource/Longchamps,_Buenos_Aires"	"B"
1856	"GLEW"	-34.8833351135	-58.3833351135	"http://dbpedia.org/resource/Glew,_Buenos_Aires"	"B"
1862	"GUERNICA "	-34.9166679382	-58.3833351135	"http://dbpedia.org/resource/Guernica,_Buenos_Aires"	"B"
1864	"CIUDAD DE ALEJANDRO KORN"	-34.9666671753	-58.3666648865	"http://dbpedia.org/resource/Alejandro_Korn,_Buenos_Aires"	"B"
1865	"CIUDAD DE SAN VICENTE"	-34.9666671753	-58.3666648865	"http://dbpedia.org/resource/San_Vicente,_Buenos_Aires"	"B"
1870	"AREA RESERVA CINTURON ECOLOGICO"	-34.6833343506	-58.2833328247	"http://dbpedia.org/resource/%C3%81rea_Reserva_Cintur%C3%B3n_Ecol%C3%B3gico"	"B"
1870	"AVELLANEDA"	-34.6602783203	-58.3666648865	"http://dbpedia.org/resource/Avellaneda"	"B"
1870	"AVELLANEDA"	-34.6602783203	-58.3602790833	"http://dbpedia.org/resource/Avellaneda"	"B"
1870	"AVELLANEDA"	-34.6500015259	-58.3666648865	"http://dbpedia.org/resource/Avellaneda"	"B"
1870	"AVELLANEDA"	-34.6500015259	-58.3602790833	"http://dbpedia.org/resource/Avellaneda"	"B"
